date,points,avg_cloud,max_irr,winner,rmse_lin,mae_lin,r2_lin,rmse_ann,mae_ann,r2_ann,rmse_lstm,mae_lstm,r2_lstm,rmse_rf,mae_rf,r2_rf,rmse_gbdt,mae_gbdt,r2_gbdt
2026-04-23,135,42.4,1056.0,Random Forest,2.3338895319918413,1.2340535661190901,0.7714090694718039,1.8809673050002835,1.0350907754278595,0.8515224144436304,2.2259090832568953,1.048523599847158,0.7920718704961888,1.4335899701866894,0.765069734324106,0.913752143375975,1.7220127646554502,0.9439523392823692,0.8755568097861224
2026-04-24,135,83.15555555555555,1024.0,Random Forest,1.5192474860192293,0.9277273197616321,0.911247211051334,1.531000057355521,0.9505752834123212,0.9098687549552006,1.1485184522153358,0.7261326652155982,0.9492774696833384,0.9933495315548574,0.5751172212460502,0.9620572207602618,1.0991280123721228,0.6411362605371685,0.9535461718215297
2026-04-25,139,66.33812949640287,1141.0,Random Forest,0.8997332346561469,0.5110222947827872,0.9597210141651564,0.8461702504345449,0.48729626253732156,0.9643740457296359,0.7092039540720556,0.4457466022076367,0.9749738929517643,0.503169579063173,0.28972111116729093,0.987402633805258,0.653532699235824,0.3825421181020406,0.9787486929747947
2026-04-26,140,38.15714285714286,1027.0,Random Forest,1.236809962800597,0.6407937827956439,0.9207703990463958,1.306551453795771,0.7906750339144407,0.911583248665657,0.9109483236603113,0.4879725508008685,0.9570197437274603,0.6807706505071108,0.36604098834062715,0.9759960249370742,1.0025784053912603,0.48987756574016245,0.9479383161124233
2026-04-27,136,27.169117647058822,1048.0,LSTM,1.5483057921687071,0.7709694342352968,0.8872301567682997,1.5023622341468668,0.8773805309869731,0.8938233996626709,1.0096794700651823,0.6496659088941181,0.9520436024993875,1.0228840871172817,0.49473733585389196,0.9507810500025348,1.210727159337669,0.6305879625609453,0.9310439986978816
2026-04-28,140,43.08571428571429,986.0,LSTM,1.203177832950022,0.48995124864521195,0.9446451765103026,1.3255400422954609,0.6865291611543581,0.9328135755283555,1.0492340492347105,0.42709467149462027,0.9579040245354727,1.0518812627500849,0.41659631174208384,0.9576913406011649,1.1564727805716255,0.5236572218337494,0.9488593013086658
2026-04-29,141,23.45390070921986,949.0,LSTM,0.2864957099184508,0.2165670580361925,0.995976839385741,0.272576894329095,0.2054045266455153,0.9963582577656693,0.19668675924251222,0.1543882456772716,0.9981038120861419,0.29739020351823753,0.2373626815394954,0.9956650465221506,0.34032988118588325,0.270936310302445,0.9943228379753054
2026-04-30,139,65.98561151079137,1121.0,Random Forest,1.9741948052275193,0.9953917127331485,0.8397605436391697,1.615333804796624,0.9322374899314607,0.8927211728242144,1.7157868012070923,0.891768152454774,0.8789635719426421,1.2708471869326872,0.6637308869586367,0.9335987710789484,1.3096574181602867,0.7394834072594545,0.9294812074227738
2026-05-01,139,24.633093525179856,1183.0,Random Forest,1.7300777782053343,0.8712040300302011,0.8671661488618985,1.4151481147989602,0.7485397557473945,0.9111246544213362,1.3913353239776451,0.7782841274343806,0.914090511977125,1.1691447477447758,0.5484696233551661,0.9393383702378778,1.290589890410969,0.6863540536825922,0.926081350146851
2026-05-02,132,92.48484848484848,983.0,Random Forest,0.4759157498327464,0.32686467721142787,0.9890449092279283,0.59613026168362,0.4555359670653026,0.9828114927009907,0.7885883221130948,0.5488290090217735,0.9699214768642362,0.4723525901157982,0.34736816336392345,0.989208335685186,0.6195302994399619,0.4289308032643211,0.9814355995429676
2026-05-03,141,44.191489361702125,1040.0,Random Forest,1.5276115961449448,0.7780197297842953,0.9160420686342989,1.6982222384926255,1.1542684482033339,0.896241213454428,1.3599039251100795,0.7565260015480908,0.9334646736870188,1.0898607075886357,0.5473776223258666,0.9572655786883181,1.3658959904787973,0.6841960542082425,0.9328770404486647
2026-05-04,131,81.8473282442748,1068.0,Random Forest,2.533496914307377,1.2854182982887068,0.7392053893945145,2.48806438598561,1.4138749287285306,0.7484750434739234,2.267515001132317,1.1390523093693128,0.7910904994577306,1.8150099459792643,0.9860470847974647,0.8661507717469721,2.005515557138611,1.1412325736313524,0.8365782249317297
2026-05-05,139,75.67625899280576,1011.0,Random Forest,3.1009412986648184,2.3384607137040354,0.21130094978175784,2.569715192435404,1.875314807557819,0.4583805996974091,3.0858962136929455,2.367429566391938,0.21893557254281304,1.5978815890103164,1.1251109469905336,0.7905822865908286,1.6186344493743872,1.0211037085397576,0.7851072388190112
2026-05-06,143,91.98601398601399,1032.0,Random Forest,1.5142942703262978,0.7142694629686989,0.916506216342636,1.326447649492597,0.718094071365668,0.9359360351707376,1.2353498880930995,0.7092890143144381,0.9444334357670968,0.8790540538767615,0.48392132408226607,0.9718638451030868,0.9618741232047466,0.5205162715023971,0.9663124003926611
2026-05-07,138,91.07246376811594,1105.0,Random Forest,1.7061067709458442,0.8775696513116911,0.8654031108894381,1.3151017421092037,0.8226943767259839,0.9200273816354763,1.4654566485468614,0.8595799721686735,0.9006955843038261,0.9325618708505735,0.5130161011727788,0.9597859402676954,1.1534112083562689,0.7022956234709122,0.9384835954954619
2026-05-08,135,97.28888888888889,1040.0,HistGBDT,1.2296858587003514,0.6959458665906724,0.9331792562738594,1.2545135918493744,0.7697920071474831,0.9304537544438336,1.2588740930726623,0.7958710619149383,0.929969449566073,0.9731465082659807,0.5684051180413668,0.9581515472994564,0.9714551909708361,0.574239835835859,0.958296885138472
2026-05-09,110,75.15454545454546,1134.0,Random Forest,1.513011146334488,0.8725823019898348,0.8918819675404899,1.1938654321679452,0.7288087910544927,0.9326830184928541,1.4881057417054184,0.9858476986690002,0.8954120950415076,1.1042901865076633,0.6100271626320031,0.9424055938992356,1.4981471674764981,0.8381467423919032,0.8939958583334991
2026-05-10,25,99.76,373.0,Random Forest,0.23993942895327408,0.20024079750501084,0.9806223174206269,0.36864171986244443,0.333358486018718,0.9542587990586179,0.2533332216980753,0.19965383719444277,0.978398550800628,0.13992284329625,0.11791114906786797,0.9934101452990364,0.3005608354604903,0.2465734757369022,0.9695937141325769
2026-05-11,139,81.72661870503597,1094.0,Random Forest,1.1355565585705372,0.6532851690453146,0.9151245252418243,1.0611447108818641,0.7040823640241415,0.9258836703802291,1.348791396079633,0.8385411908832384,0.8802558651695582,0.7015028984772174,0.46271546442346984,0.9676090551823893,0.8141196987568212,0.5690031626417548,0.9563744210891302
2026-05-12,108,100.0,1001.0,HistGBDT,1.132336001066941,0.6276607259592221,0.9093214987618586,1.1293253552685893,0.7010329554147314,0.9098030482706132,1.177489475993353,0.8521797001119013,0.9019454454268254,0.8543782373601289,0.5132048841776461,0.9483757140440658,0.819842992041544,0.5114705384521905,0.9524648268597066
2026-05-13,135,56.32592592592592,1193.0,Random Forest,2.4015551341074803,1.3381990915543844,0.8443588232877751,1.7056860856180596,1.1125795180256242,0.9214877188315519,2.165711612539618,1.3741530478689405,0.8734271284317068,1.2344311358606124,0.680788319280778,0.9588781052389649,1.4366077553070915,0.8805759699595872,0.944305052899371
2026-05-14,142,96.93661971830986,1221.0,HistGBDT,2.0528506744331585,1.6583880505989257,0.5209337142091501,1.432417294199132,1.160985348557103,0.7667508870661814,2.2991688874616005,1.9453152019020539,0.3990717277624237,1.04790479918903,0.8166342968089583,0.8751683968863752,0.7568186612667029,0.525071388226941,0.9348874725601184
2026-05-15,137,85.1094890510949,1058.0,HistGBDT,2.5836681668821386,2.169716248735256,0.5354021038686372,2.1774211251591016,1.7985441770341832,0.6700192279424758,2.530966973556296,2.156510395177089,0.5541623649245621,1.5128722315403786,1.1961804297297454,0.8407027519186485,1.2638200134655602,0.9771259527158219,0.8888334245926925
2026-05-16,138,95.1086956521739,1144.0,HistGBDT,2.1217146588611633,1.6657298918571382,0.3948811116635583,1.6386620831784977,1.259386897411909,0.6390512310456822,2.6103942202050536,2.1327097499992536,0.08403484237949432,1.068984326557045,0.7653641840276705,0.8463935576183281,0.9172033218860368,0.6166394269975537,0.8869168250292936
2026-05-17,139,99.68345323741008,1144.0,HistGBDT,1.5953789557210778,1.2455622321604292,0.631358361058638,1.174865426276825,0.7624906284347539,0.8000815309334903,2.0816948938937605,1.7598410548066064,0.37235969614222353,0.8872086332473442,0.5513371122956533,0.8859938739596641,0.7886788718317724,0.4716181139026752,0.9099098970618913
2026-05-18,141,95.23404255319149,1141.0,HistGBDT,2.784250966608187,2.3290375330395707,0.527241667045262,2.0215913063793955,1.5986345325068072,0.7507649272330781,2.490496018837442,2.0961429664158655,0.6217367601368251,0.9322134062266623,0.6831761216297545,0.9470027758697988,0.7008598683889979,0.5346525234094262,0.9700439311643938
2026-05-19,133,96.09022556390977,1058.0,HistGBDT,2.020793214481189,1.6366799062858863,0.5386835009505627,1.5547198763465,1.120430287908101,0.7269390861497504,2.398599457462034,1.9506457276756604,0.35006384040734684,1.0681609622220314,0.7766553707997526,0.8711072049730468,0.6996360200877229,0.4667063028936533,0.9447032561159715
2026-05-20,134,98.56716417910448,1138.0,Random Forest,2.7494444095510673,1.7320994771458647,0.3794773184111703,2.1224378657855345,1.1375545845761648,0.6302248307155218,2.8170559297067883,1.950700031248491,0.3485835622304251,1.2353359424894421,0.7734477428013189,0.8747326386975864,1.2712721448626676,0.7677635164502224,0.8673385204584534
2026-05-21,143,95.2027972027972,1053.0,HistGBDT,2.1832632985506892,1.7112361546980137,0.6904041731316348,1.8217923294066718,1.4025718267980238,0.7844338288025072,2.2977201947321744,1.8250687138033914,0.6570923671464172,1.0609096553825736,0.7600455247806646,0.9268962469523321,0.9539601217714733,0.7111262623976714,0.9408924020763756
2026-05-22,143,98.07692307692308,1170.0,HistGBDT,2.0978505528271314,1.3641276628945698,0.6346385526411508,1.5462302369439407,1.061249331544776,0.8015176243553503,2.3307288309933916,1.5911431954507227,0.5490201657400383,1.0247637495581605,0.6719997020304067,0.9128191429690251,0.9069822135367398,0.6118181846189192,0.9317077900820928
2026-05-23,144,89.9375,1024.0,Random Forest,0.6736185092409103,0.3767498339222935,0.9811114689076827,0.648331359252587,0.49039345338810514,0.9825029747435627,0.5193307709354729,0.3378459140062332,0.9887731408746141,0.4190641303215014,0.27255674817139414,0.9926897683419741,0.6148179271131083,0.42736594549100576,0.9842651282937612
2026-05-24,144,81.35416666666667,1030.0,Random Forest,0.7339230162594487,0.4320214421354524,0.975359436851323,0.8059178406665284,0.5889320988772905,0.9702880501272365,0.5933334311660329,0.3666104487561517,0.9838954997557968,0.47017857215527753,0.34863827828935656,0.9898871100907489,0.610845810541523,0.46329148916786483,0.9829308139084486
2026-05-25,139,62.45323741007194,1157.0,Random Forest,1.0750855041192204,0.5000578831236329,0.9499084336090681,1.1075052119752211,0.75489700423249,0.9468418133471412,0.7933587169556301,0.4887244001755612,0.9727216689256297,0.5514753506840915,0.33884114167955615,0.9868195325971215,0.9251669270588347,0.4790181666913064,0.9629047076022131
2026-05-26,141,42.319148936170215,1035.0,LSTM,0.6200399980494133,0.34255779964447486,0.9831302208555986,0.9125710293415735,0.5013272276423122,0.9634570722385392,0.5687350692604305,0.31053811165965195,0.9858064836805491,0.582810713873049,0.3346187179942795,0.9850952382539213,0.5799673113481629,0.35185995674145204,0.9852403174514988
2026-05-27,145,77.64827586206897,1007.0,HistGBDT,0.5437078400005224,0.4131615392610368,0.9876707690673782,0.574609169727189,0.43939438835307265,0.9862294939290319,0.5134309564761184,0.3589953299653942,0.9890056667468753,0.5103952387660007,0.3826884765299325,0.9891352928358332,0.4860331002000557,0.3650363340763755,0.9901477257978146
2026-05-28,140,75.88571428571429,1019.0,HistGBDT,0.9193836955156387,0.4816141333935905,0.9569409744467318,0.7943973773869817,0.47728131033735993,0.9678525739882133,0.7740673633486056,0.4292465115734509,0.9694769368094418,0.620037743473508,0.4151019153649819,0.9804157539818887,0.584652383820136,0.3439545909335223,0.9825873026511975
2026-05-29,139,87.76978417266187,1084.0,Random Forest,1.0730099567845548,0.4570789586687981,0.9529841147973889,1.083681263342989,0.6026224484214533,0.9520442991316577,0.7742759529893982,0.4017476151298276,0.9755190280522318,0.7032527003743289,0.3794799920883387,0.9798042525874628,0.7603921173837459,0.4088801064903907,0.9763891117539363
